Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,-0.99,0,0,0,0
2,-0.97,0,0,0,0
3,-0.95,0,0,0,0
4,-0.93,0,0,0,0
5,-0.91,0,0,0,0
6,-0.89,0,0,0,0
7,-0.87,0,0,0,0
8,-0.85,0,0,0,0
9,-0.83,0,0,0,0
10,-0.81,0,0,0,0
11,-0.79,0,0,0,0
12,-0.77,0,0,0,0
13,-0.75,0,0,0,0
14,-0.73,0,0,0,0
15,-0.71,0,0,0,0
16,-0.69,0,0,0,0
17,-0.67,0,0,0,0
18,-0.65,0,0,0,0
19,-0.63,0,0,0,0
20,-0.61,0,0,0,0
21,-0.59,0,0,0,0
22,-0.57,0,0,0,0
23,-0.55,0,0,0,0
24,-0.53,0,0,0,0
25,-0.51,0,0,0,0
26,-0.49,0,0,0,0
27,-0.47,0,0,0,0
28,-0.45,0,0,0,0
29,-0.43,0,0,0,0
30,-0.41,0,0,0,0
31,-0.39,0,0,0,0
32,-0.37,0,0,0,0
33,-0.35,0,0,0,0
34,-0.33,0,0,0,0
35,-0.31,0,0,0,0
36,-0.29,0,0,0,0
37,-0.27,0,0,0,0
38,-0.25,0,0,0,0
39,-0.23,0,0,0,0
40,-0.21,0,0,0,0
41,-0.19,0,0,0,0
42,-0.17,0,0,0,0
43,-0.15,0,0,0,0
44,-0.13,0,0,0,0
45,-0.11,0,0,0,0
46,-0.09,0,0,0,0
47,-0.07,0,0,0,0
48,-0.05,0,0,0,0
49,-0.03,0,0,0,0
50,-0.01,0,0,0,0
51,0.01,9,3,6,12
52,0.03,131,11.4455,119.554,142.446
53,0.05,260,16.1245,243.875,276.125
54,0.07,194,13.9284,180.072,207.928
55,0.09,143,11.9583,131.042,154.958
56,0.11,106,10.2956,95.7044,116.296
57,0.13,84,9.16515,74.8348,93.1652
58,0.15,57,7.54983,49.4502,64.5498
59,0.17,48,6.9282,41.0718,54.9282
60,0.19,47,6.85565,40.1443,53.8557
61,0.21,38,6.16441,31.8356,44.1644
62,0.23,29,5.38516,23.6148,34.3852
63,0.25,34,5.83095,28.169,39.831
64,0.27,25,5,20,30
65,0.29,17,4.12311,12.8769,21.1231
66,0.31,21,4.58258,16.4174,25.5826
67,0.33,19,4.3589,14.6411,23.3589
68,0.35,16,4,12,20
69,0.37,11,3.31662,7.68338,14.3166
70,0.39,8,2.82843,5.17157,10.8284
71,0.41,10,3.16228,6.83772,13.1623
72,0.43,7,2.64575,4.35425,9.64575
73,0.45,8,2.82843,5.17157,10.8284
74,0.47,10,3.16228,6.83772,13.1623
75,0.49,7,2.64575,4.35425,9.64575
76,0.51,3,1.73205,1.26795,4.73205
77,0.53,6,2.44949,3.55051,8.44949
78,0.55,11,3.31662,7.68338,14.3166
79,0.57,8,2.82843,5.17157,10.8284
80,0.59,3,1.73205,1.26795,4.73205
81,0.61,5,2.23607,2.76393,7.23607
82,0.63,6,2.44949,3.55051,8.44949
83,0.65,3,1.73205,1.26795,4.73205
84,0.67,3,1.73205,1.26795,4.73205
85,0.69,4,2,2,6
86,0.71,3,1.73205,1.26795,4.73205
87,0.73,4,2,2,6
88,0.75,4,2,2,6
89,0.77,4,2,2,6
90,0.79,2,1.41421,0.585786,3.41421
91,0.81,0,0,0,0
92,0.83,7,2.64575,4.35425,9.64575
93,0.85,0,0,0,0
94,0.87,4,2,2,6
95,0.89,5,2.23607,2.76393,7.23607
96,0.91,2,1.41421,0.585786,3.41421
97,0.93,1,1,0,2
98,0.95,0,0,0,0
99,0.97,0,0,0,0
100,0.99,4,2,2,6
