Bin Number,Bin Center,Entries,Error,Lower End,Upper End
1,-0.99,0,0,0,0
2,-0.97,0,0,0,0
3,-0.95,0,0,0,0
4,-0.93,0,0,0,0
5,-0.91,0,0,0,0
6,-0.89,0,0,0,0
7,-0.87,0,0,0,0
8,-0.85,0,0,0,0
9,-0.83,0,0,0,0
10,-0.81,0,0,0,0
11,-0.79,0,0,0,0
12,-0.77,0,0,0,0
13,-0.75,0,0,0,0
14,-0.73,0,0,0,0
15,-0.71,0,0,0,0
16,-0.69,0,0,0,0
17,-0.67,0,0,0,0
18,-0.65,0,0,0,0
19,-0.63,0,0,0,0
20,-0.61,0,0,0,0
21,-0.59,0,0,0,0
22,-0.57,0,0,0,0
23,-0.55,0,0,0,0
24,-0.53,0,0,0,0
25,-0.51,0,0,0,0
26,-0.49,0,0,0,0
27,-0.47,0,0,0,0
28,-0.45,0,0,0,0
29,-0.43,0,0,0,0
30,-0.41,0,0,0,0
31,-0.39,0,0,0,0
32,-0.37,0,0,0,0
33,-0.35,0,0,0,0
34,-0.33,0,0,0,0
35,-0.31,0,0,0,0
36,-0.29,0,0,0,0
37,-0.27,0,0,0,0
38,-0.25,0,0,0,0
39,-0.23,0,0,0,0
40,-0.21,0,0,0,0
41,-0.19,0,0,0,0
42,-0.17,0,0,0,0
43,-0.15,0,0,0,0
44,-0.13,0,0,0,0
45,-0.11,0,0,0,0
46,-0.09,0,0,0,0
47,-0.07,0,0,0,0
48,-0.05,0,0,0,0
49,-0.03,0,0,0,0
50,-0.01,0,0,0,0
51,0.01,1424,37.7359,1386.26,1461.74
52,0.03,2174,46.6262,2127.37,2220.63
53,0.05,559,23.6432,535.357,582.643
54,0.07,338,18.3848,319.615,356.385
55,0.09,185,13.6015,171.399,198.601
56,0.11,137,11.7047,125.295,148.705
57,0.13,108,10.3923,97.6077,118.392
58,0.15,87,9.32738,77.6726,96.3274
59,0.17,78,8.83176,69.1682,86.8318
60,0.19,50,7.07107,42.9289,57.0711
61,0.21,47,6.85565,40.1443,53.8557
62,0.23,29,5.38516,23.6148,34.3852
63,0.25,34,5.83095,28.169,39.831
64,0.27,26,5.09902,20.901,31.099
65,0.29,19,4.3589,14.6411,23.3589
66,0.31,12,3.4641,8.5359,15.4641
67,0.33,13,3.60555,9.39445,16.6056
68,0.35,9,3,6,12
69,0.37,12,3.4641,8.5359,15.4641
70,0.39,7,2.64575,4.35425,9.64575
71,0.41,14,3.74166,10.2583,17.7417
72,0.43,8,2.82843,5.17157,10.8284
73,0.45,8,2.82843,5.17157,10.8284
74,0.47,5,2.23607,2.76393,7.23607
75,0.49,8,2.82843,5.17157,10.8284
76,0.51,3,1.73205,1.26795,4.73205
77,0.53,5,2.23607,2.76393,7.23607
78,0.55,14,3.74166,10.2583,17.7417
79,0.57,4,2,2,6
80,0.59,3,1.73205,1.26795,4.73205
81,0.61,8,2.82843,5.17157,10.8284
82,0.63,6,2.44949,3.55051,8.44949
83,0.65,0,0,0,0
84,0.67,8,2.82843,5.17157,10.8284
85,0.69,3,1.73205,1.26795,4.73205
86,0.71,9,3,6,12
87,0.73,8,2.82843,5.17157,10.8284
88,0.75,3,1.73205,1.26795,4.73205
89,0.77,5,2.23607,2.76393,7.23607
90,0.79,6,2.44949,3.55051,8.44949
91,0.81,0,0,0,0
92,0.83,14,3.74166,10.2583,17.7417
93,0.85,0,0,0,0
94,0.87,2,1.41421,0.585786,3.41421
95,0.89,6,2.44949,3.55051,8.44949
96,0.91,4,2,2,6
97,0.93,2,1.41421,0.585786,3.41421
98,0.95,0,0,0,0
99,0.97,2,1.41421,0.585786,3.41421
100,0.99,8,2.82843,5.17157,10.8284
